,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"Stocks making the biggest moves premarket: $GM $DG $SHLD $PVH $BOX $GES $BRKB $FB $APPL 

DISCUSSING the above &amp; ot… https://t.co/uMZq5XJxmG",FALSE,0,NA,5/31/2018 13:04,TRUE,NA,1.00217E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MissFitTrader,0,FALSE,FALSE,NA,NA
2,"Stocks making the biggest moves premarket: $GM, $DG, $SHLD, $PVH, $BOX, $GES, $BRKB $FB $APPL &amp; more

DISCUSSING th… https://t.co/U5WhR3bUAK",FALSE,1,NA,5/31/2018 12:35,TRUE,NA,1.00217E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mTradingCoach,0,FALSE,FALSE,NA,NA
3,Taking an $APPL entry if it can clear R1 at 188.05 on volume on the open https://t.co/RnY3YxgMO1,FALSE,0,NA,5/31/2018 12:11,FALSE,NA,1.00216E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",xjlittle,0,FALSE,FALSE,NA,NA
4,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 11:36,FALSE,NA,1.00215E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Need4orSpeed,18,TRUE,FALSE,NA,NA
5,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 9:59,FALSE,NA,1.00213E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lt1z350,18,TRUE,FALSE,NA,NA
6,"$APPL is set at good buy point with upgrades..

https://t.co/V0gs05iHn0
U.S. jury awards Apple $539 million in Samsung patent retrial",FALSE,0,NA,5/31/2018 6:14,FALSE,NA,1.00207E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Commonsense1926,0,FALSE,FALSE,NA,NA
7,"Portfolio management on #iPhone.
#ios #free #DAX $APPL @GridcoreRTs

https://t.co/gvX4977ffI",FALSE,0,NA,5/31/2018 5:58,FALSE,NA,1.00207E+18,NA,"<a href=""https://twitter.com/bitcommander"" rel=""nofollow"">tweetliker_bit</a>",bitcommander,0,FALSE,FALSE,NA,NA
8,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 3:55,FALSE,NA,1.00204E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarsPerforming,18,TRUE,FALSE,NA,NA
9,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 3:08,FALSE,NA,1.00202E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jordan_Thorburn,18,TRUE,FALSE,NA,NA
10,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 3:00,FALSE,NA,1.00202E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cabralvictor554,18,TRUE,FALSE,NA,NA
11,"price prediction ($QQQ) for Thursday (May 31, 2018)

I built an #AI-lite model to predict the daily prices of the… https://t.co/iBevsUEq57",FALSE,3,NA,5/31/2018 2:39,TRUE,NA,1.00202E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
12,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 2:16,FALSE,NA,1.00201E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jcazz17,18,TRUE,FALSE,NA,NA
13,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 2:14,FALSE,NA,1.00201E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",olcrow1835,18,TRUE,FALSE,NA,NA
14,"There’s A Free Stock Waiting For You!

Trade Stocks, Options, and Cryptocurrencies with NO fees, commissions, or su… https://t.co/H8pceenGRl",FALSE,0,NA,5/31/2018 2:00,TRUE,NA,1.00201E+18,NA,"<a href=""https://sqlforge.us/"" rel=""nofollow"">greatnlife</a>",greatnlife,0,FALSE,FALSE,NA,NA
15,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 1:25,FALSE,NA,1.002E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dpennystock,18,TRUE,FALSE,NA,NA
16,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 1:06,FALSE,NA,1.00199E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kelli_reeser,18,TRUE,FALSE,NA,NA
17,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 0:36,FALSE,NA,1.00199E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stclineman,18,TRUE,FALSE,NA,NA
18,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 0:22,FALSE,NA,1.00198E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Penniesgonewild,18,TRUE,FALSE,NA,NA
19,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 0:18,FALSE,NA,1.00198E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JC_PennyStocks,18,TRUE,FALSE,NA,NA
20,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 0:17,FALSE,NA,1.00198E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TrishKimbaris,18,TRUE,FALSE,NA,NA
21,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/31/2018 0:15,FALSE,NA,1.00198E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TripZeroPlayerz,18,TRUE,FALSE,NA,NA
22,RT @CarsPerforming: $AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH $GOOG $T…,FALSE,0,NA,5/30/2018 23:57,FALSE,NA,1.00198E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7071kevin,18,TRUE,FALSE,NA,NA
23,$AAGC IF YOU DON'T SEE WHATS COMING HERE THEN YOU DON'T KNOW HOW TO MAKE MONEY  $$$$$ #XRP #BTC #LTC #ETH #BCH… https://t.co/LYNY5iykbZ,FALSE,19,NA,5/30/2018 23:54,TRUE,NA,1.00198E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarsPerforming,18,FALSE,FALSE,NA,NA
24,"If only someone (and/or something) could have told you this in advance...

#WednesdayWisdom #Finance #markets… https://t.co/idtA4xjXNS",FALSE,0,NA,5/30/2018 21:37,TRUE,NA,1.00194E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
25,@ijustine does more for $APPL then $APPL does for itself..she did a great video on how it works in different rooms. https://t.co/BFjEdHCvzu,FALSE,0,ijustine,5/30/2018 20:46,FALSE,NA,1.00193E+18,7846,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffeygrinds,0,FALSE,FALSE,NA,NA
26,"SUCCESS,COMPLETE: Last night, an #AI predicted the stockmarket ($QQQ). Today its predictions were completely succes… https://t.co/ZRxEARbJhA",FALSE,3,NA,5/30/2018 20:37,TRUE,NA,1.00193E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
27,$APPL sales have been slowing.  I have an idea.  Incorporate sensor in keyboard that senses alcohol/drugs that you'… https://t.co/xOl2lGu25m,FALSE,1,NA,5/30/2018 16:29,TRUE,NA,1.00186E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jhn6jun,0,FALSE,FALSE,NA,NA
28,"Update: despite the fears from yesterday, the market is displaying a neutral-to-bullish tendency overall.

This fit… https://t.co/XNVDHtXPO3",FALSE,0,NA,5/30/2018 16:23,TRUE,NA,1.00186E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
29,"@jonfortt Beltway Greg, shilling about $appl and owning stock since Aug. 1997.  @tim_cook",FALSE,0,jonfortt,5/30/2018 15:51,FALSE,1.00185E+18,1.00185E+18,26819104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeltwayGreg,0,FALSE,FALSE,NA,NA
30,"RT @PENNIEStoSTACKS: $CMGO Possible $20,000,000 to $280,000,000 settlement May 31
https://t.co/FuBOAFESEs 
That may sound excessive, but U.…",FALSE,0,NA,5/30/2018 13:17,FALSE,NA,1.00181E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",DeplorableMan21,4,TRUE,FALSE,NA,NA
31,BREAKING:  Stocks making moves premarket on Wednesday..... $ABBV $DKS $OGEN $TXMD $CODX $STM $KORS $CRM $CHS $HPQ… https://t.co/nUQ5PnbmLv,FALSE,0,NA,5/30/2018 12:48,TRUE,NA,1.00181E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mstradingcoach,0,FALSE,FALSE,NA,NA
32,BREAKING:  Stocks making moves premarket on Wednesday..... $ABBV $DKS $OGEN $TXMD $CODX $STM $KORS $CRM $CHS $HPQ… https://t.co/nGYkenz0Jk,FALSE,0,NA,5/30/2018 12:47,TRUE,NA,1.00181E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TradingLibraryU,0,FALSE,FALSE,NA,NA
33,BREAKING:  Stocks making moves premarket on Wednesday..... $ABBV $DKS $OGEN $TXMD $CODX $STM $KORS $CRM $CHS $HPQ… https://t.co/R3OUkl4IBN,FALSE,0,NA,5/30/2018 12:46,TRUE,NA,1.00181E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mTradingCoach,0,FALSE,FALSE,NA,NA
34,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/30/2018 11:50,FALSE,NA,1.00179E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ajoshuatech,9,TRUE,FALSE,NA,NA
35,#Finshed another https://t.co/Bs5UGDJnyE webinar... Grindin this out one day at a time. #market #stocks $APPL $AMZN $FB $TWTR,FALSE,1,NA,5/30/2018 8:12,FALSE,NA,1.00174E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Klicks2Trade,0,FALSE,FALSE,NA,NA
36,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/30/2018 4:26,FALSE,NA,1.00168E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Johnny9904,9,TRUE,FALSE,NA,NA
37,"price prediction ($QQQ) for Wednesday (May 30, 2018)

I built an #AI-lite model to predict the daily prices of the… https://t.co/4oiGxuSWtM",FALSE,1,NA,5/30/2018 2:59,TRUE,NA,1.00166E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
38,"PTCers  $ARYC will produce a lot of Millionaires, Will you be one of them? 
#pennystocks $coho $appl $JBZY $SPCL… https://t.co/0itd861tKl",FALSE,1,NA,5/30/2018 1:32,TRUE,NA,1.00164E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BZstockss,0,FALSE,FALSE,NA,NA
39,"SUCCESS,MOSTLY: The market fulfilled predictions for the open, high, and close. It missed the low by a sizable amou… https://t.co/8RgVYwKfDA",FALSE,1,NA,5/30/2018 1:13,TRUE,NA,1.00163E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
40,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/30/2018 0:45,FALSE,NA,1.00163E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AaronMiri,9,TRUE,FALSE,NA,NA
41,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/29/2018 21:12,FALSE,NA,1.00157E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Raychan_16,9,TRUE,FALSE,NA,NA
42,"Apple will lay out its plans and priorities for the next year on Monday: Here's what to expect https://t.co/uy09ZzaEs3
#Apple #Mobile
$APPL",FALSE,0,NA,5/29/2018 20:55,FALSE,NA,1.00157E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Edgar_Villegas,0,FALSE,FALSE,NA,NA
43,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/29/2018 19:42,FALSE,NA,1.00155E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ahier,9,TRUE,FALSE,NA,NA
44,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/29/2018 16:26,FALSE,NA,1.0015E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",LeviLBall,9,TRUE,FALSE,NA,NA
45,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/29/2018 16:22,FALSE,NA,1.0015E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Free_Style77,9,TRUE,FALSE,NA,NA
46,"RT @ahier: Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,0,NA,5/29/2018 15:47,FALSE,NA,1.00149E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HITpol,9,TRUE,FALSE,NA,NA
47,"Race to a trillion 
$APPL $MSFT $GOOG $AMZN

https://t.co/1mWgYABw2u https://t.co/AEFk85TRt4",FALSE,5,NA,5/29/2018 15:38,FALSE,NA,1.00149E+18,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",ahier,9,FALSE,FALSE,NA,NA
48,"For those who wants a good stock scanner.... try this deal from equityfeed!
14 days free trial  
<U+27A1><U+FE0F>… https://t.co/2GU2g8nNxO",FALSE,0,NA,5/29/2018 14:26,TRUE,NA,1.00147E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheBull_Stocks,0,FALSE,FALSE,NA,NA
49,"$OLED up on apple new screen call. Why it is up, $APPL is developing its own OLED screen https://t.co/6LOnIkWYE6",FALSE,1,NA,5/29/2018 13:46,FALSE,NA,1.00146E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ntfri,0,FALSE,FALSE,NA,NA
50,"RT @pennystockpickz: $medh @MedX_Holdings filings coming per CEO 

Double bottom on chart nere previous heavy accumulation.  

$aagc $cype…",FALSE,0,NA,5/29/2018 12:52,FALSE,NA,1.00145E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yackwack2421,19,TRUE,FALSE,NA,NA
51,"For those who wants a good stock scanner.... try this deal from equityfeed!
TRY YOUR FREE 14 DAY TRIAL 
HERE <U+27A1><U+FE0F>… https://t.co/2AtwECgIe2",FALSE,0,NA,5/29/2018 11:51,TRUE,NA,1.00143E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheBull_Stocks,0,FALSE,FALSE,NA,NA
52,"RT @DiscoveryStock: $medh Epic opportunity to load. Previous time we were at .028, it ran to .11 in seven days. Don't give away your shares…",FALSE,0,NA,5/29/2018 10:37,FALSE,NA,1.00141E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dkaiser0509,4,TRUE,FALSE,NA,NA
53,"About 72 hours ago, a form of artificial intelligence predicted the stockmarket for tomorrow morning.

Her name is… https://t.co/7g9DAZl6jA",FALSE,2,NA,5/29/2018 4:25,TRUE,NA,1.00132E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
54,"This is big and great for $Apple.. $APPL

https://t.co/oGbrHlRBzC
How Apple Dethroned Intel As the World's Most Innovative Chipmaker",FALSE,1,NA,5/29/2018 4:04,FALSE,NA,1.00131E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Commonsense1926,0,FALSE,FALSE,NA,NA
55,"RT @DiscoveryStock: $medh Epic opportunity to load. Previous time we were at .028, it ran to .11 in seven days. Don't give away your shares…",FALSE,0,NA,5/29/2018 0:51,FALSE,NA,1.00126E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nwy2211,4,TRUE,FALSE,NA,NA
56,"For those who wants a good stock scanner.... try this deal from equityfeed!
TRY YOUR FREE 14 DAY TRIAL 
HERE <U+27A1><U+FE0F>… https://t.co/K6nkWrcqoX",FALSE,0,NA,5/28/2018 21:40,TRUE,NA,1.00122E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheBull_Stocks,0,FALSE,FALSE,NA,NA
57,"RT @pennystockpickz: $medh @MedX_Holdings filings coming per CEO 

Double bottom on chart nere previous heavy accumulation.  

$aagc $cype…",FALSE,0,NA,5/28/2018 21:33,FALSE,NA,1.00121E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oducks123G,19,TRUE,FALSE,NA,NA
58,"RT @DiscoveryStock: $medh Epic opportunity to load. Previous time we were at .028, it ran to .11 in seven days. Don't give away your shares…",FALSE,0,NA,5/28/2018 17:21,FALSE,NA,1.00115E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jcazz17,4,TRUE,FALSE,NA,NA
59,"RT @pennystockpickz: $medh @MedX_Holdings filings coming per CEO 

Double bottom on chart nere previous heavy accumulation.  

$aagc $cype…",FALSE,0,NA,5/28/2018 16:27,FALSE,NA,1.00114E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cbailey113,19,TRUE,FALSE,NA,NA
